,name,sex,person,line,episode,season,words
5669,tywin, m,tywin," Yes, but has anyone explained the details to you?",3,4,9
5670,tywin, m,tywin,  Prince Oberyn.,3,4,2
5671,tywin, m,tywin, May we have the room?,3,4,5
5672,tywin, m,tywin," No, thank you.",3,4,3
5673,tywin, m,tywin," No, thank you.",3,4,3
5674,tywin, m,tywin, Are you?,3,4,2
5675,tywin, m,tywin, Which way is that?,3,4,4
5676,tywin, m,tywin, Some believe the king choked.,3,4,5
5677,tywin, m,tywin, I hear you studied poisons at the Citadel.,3,4,8
5678,tywin, m,tywin," Your hatred for my family is rather well known. You arrive at the capital, an expert in poisoning, some days later my grandson dies of poisoning.",3,4,26
5679,tywin, m,tywin, You spoke with Tyrion in this very brothel on the day that you arrived. What did you discuss?,3,4,18
5680,tywin, m,tywin, What did you discuss?,3,4,4
5681,tywin, m,tywin, For which you blame me.,3,4,5
5682,tywin, m,tywin," Here I stand unarmed, unguarded. Should I be concerned?",3,4,9
5683,tywin, m,tywin, Men at war commit all kinds of crimes without their superiors' knowledge.,3,4,12
5684,tywin, m,tywin, Categorically.,3,4,1
5685,tywin, m,tywin, I'm sure he would enjoy speaking with you.,3,4,8
5686,tywin, m,tywin, I could arrange for this meeting.,3,4,6
5687,tywin, m,tywin," There will be a trial for my son. And as custom dictates, three judges will render a verdict. I will preside. Mace Tyrell will serve as the second judge. I would like you to be the third.",3,4,37
5688,tywin, m,tywin," Not long ago, the Tyrells sided with Renly Baratheon. Declared themselves enemies of the throne. Now they are our strongest allies.",3,4,21
5689,tywin, m,tywin, I will also invite you to sit on the small council to serve as one of the new king's principal advisors.,3,4,21
5690,tywin, m,tywin," We are not the Seven Kingdoms until Dorne returns to the fold. The king is dead. The Greyjoys are in open rebellion. A wildling army marches on the Wall. And in the East, a Targaryen girl has three dragons. Before long, she will turn her eyes to Westeros. Only the Dornish managed to resist Aegon Targaryen and his dragons.",3,4,59
5691,tywin, m,tywin, We need each other. You help me serve justice to the king's assassins and I will help you serve justice to Elia's.,3,4,22
5692,tywin, m,tywin, Have her brought to the Tower of the Hand before the wedding.,2,4,12
5693,tywin, m,tywin," One of only two Valyrian steel swords in the capital, Your Grace, freshly forged in your honor.",2,4,17
5694,tywin, m,tywin," Bit much, wouldn't you say?",2,4,5
5695,tywin, m,tywin,  Proportionate to what?,2,4,3
5696,tywin, m,tywin, People who spend their money on this sort of nonsense tend not to have it for long.,2,4,17
5697,tywin, m,tywin, Shall we stick golden roses in half the meat pies to commemorate your generosity?,2,4,14
5698,tywin, m,tywin, I'm not worried about the Iron Bank.,2,4,7
5699,tywin, m,tywin, You're in rather a good mood.,2,4,6
5700,tywin, m,tywin, I won't ask why.,2,4,4
5701,tywin, m,tywin, Prince Oberyn.,2,4,2
5702,tywin, m,tywin, Charmed.,2,4,1
5703,tywin, m,tywin," Please give him our regards. With any luck, the gout will abate with time and he will be able to walk again.",2,4,22
5704,tywin, m,tywin, Noblemen in my part of the country don't enjoy the same lifestyle as our counterparts in Dorne.,2,4,17
5705,tywin, m,tywin,  Mm-hmm.,1,4,1
5706,tywin, m,tywin, It is.,1,4,2
5707,tywin, m,tywin, There are three living smiths who know how to rework Valyrian steel. The finest of them was in Volantis. Came here to King's Landing at my invitation.,1,4,27
5708,tywin, m,tywin, From someone who no longer had need of it.,1,4,9
5709,tywin, m,tywin, And now we have two.,1,4,5
5710,tywin, m,tywin, The original weapon was absurdly large. Plenty of steel for two swords.,1,4,12
5711,tywin, m,tywin, You'll have to train your left hand.,1,4,7
5712,tywin, m,tywin, You'll never be as good.,1,4,5
5713,tywin, m,tywin, You can't serve in the Kingsguard with one hand.,1,4,9
5714,tywin, m,tywin,  The war is over. The king is safe. The king is never safe.,1,4,13
5715,tywin, m,tywin,  Other knights protected the king while you were a prisoner. They will continue to do so when you go home.,1,4,20
5716,tywin, m,tywin, You'll return to Casterly Rock and rule in my stead.,1,4,10
5717,tywin, m,tywin,  I am the King's Hand. My place is here. I don't expect to see the Rock again before I die.,1,4,20
5718,tywin, m,tywin,  You won't be breaking anything. There is a precedent to relieve a Kingsguard of his duties. The king will exercise that prerogative.,1,4,22
5719,tywin, m,tywin,  No?,1,4,1
5720,tywin, m,tywin, I don't believe I asked you a question.,1,4,8
5721,tywin, m,tywin,  If you think your bloody honor comes before...,1,4,8
5722,tywin, m,tywin,  What do you want?,1,4,4
5723,tywin, m,tywin," For 40 years I've tried to teach you. If you haven't learned by now, you never will. Go. If serving as a glorified bodyguard is the sum of your ambition, go serve.",1,4,32
5724,tywin, m,tywin,  Keep it.,1,4,2
5725,tywin, m,tywin, A one-handed man with no family needs all the help he can get.,1,4,13
5726,tywin, m,tywin, When will the wedding take place in your mind?,5,4,9
5727,tywin, m,tywin,  A fortnight?,5,4,2
5728,tywin, m,tywin," No jugglers, no jousting dwarves, no 77-course meals.",5,4,8
5729,tywin, m,tywin, And your wedding to Loras?,5,4,5
5730,tywin, m,tywin, Shortly?,5,4,1
5731,tywin, m,tywin, I know you don't like them. I didn't like your husband. Used to pat me on the back a lot. I didn't trust him.,5,4,24
5732,tywin, m,tywin, You don't need to make formal alliances with people you trust.,5,4,11
5733,tywin, m,tywin, Ourselves alone.,5,4,2
5734,tywin, m,tywin,  The Tyrells are our only true rivals in terms of resources and we need them on our side.,5,4,18
5735,tywin, m,tywin, Robert had me funding him. Wars swallow gold like a pit in the earth.,5,4,14
5736,tywin, m,tywin, Do you know how much gold was mined in the Westerlands this past year?,5,4,14
5737,tywin, m,tywin,"  Go on, your best guess.",5,4,5
5738,tywin, m,tywin,  Doesn't matter. The answer is the same.,5,4,7
5739,tywin, m,tywin, Our last working mine ran dry three years ago.,5,4,9
5740,tywin, m,tywin, The crown owes the Iron Bank of Braavos a tremendous amount of money.,5,4,13
5741,tywin, m,tywin, A tremendous amount.,5,4,3
5742,tywin, m,tywin, The Iron Bank is the Iron Bank. There is no someone.,5,4,11
5743,tywin, m,tywin," And a temple is comprised of stones. One stone crumbles and another takes its place. And the temple holds its form for 1,000 years or more. That's what the Iron Bank is... a temple. We all live in its shadow and almost none of us know it. You can't run from them. You can't cheat them. You can't sway them with excuses. If you owe them money and you don't want to crumble yourself, you pay it back. Vesting the Tyrells in the crown will help a great deal in this respect.",5,4,92
5744,tywin, m,tywin," I know you're building a strong case against Tyrion. And as a mother, that is your right. But as a judge, I cannot discuss the trial with you.",5,4,28
5745,tywin, m,tywin, The trial begins this afternoon. We only have the morning for affairs of state. Shall we begin?,6,4,17
5746,tywin, m,tywin, What would it take to make the common soldier stupid enough to try his luck with the Hound?,6,4,18
5747,tywin, m,tywin, Make it 100. What else?,6,4,5
5748,tywin, m,tywin, The Targaryen girl?,6,4,3
5749,tywin, m,tywin, Joffrey didn't die on his watch. Dismissing him was as insulting as it was stupid.,6,4,15
5750,tywin, m,tywin, Dragons haven't won a war in 300 years. Armies win them all the time. She must be dealt with.,6,4,19
5751,tywin, m,tywin," Eventually, if it comes to that. Can your little birds find their way into Meereen?",6,4,15
5752,tywin, m,tywin," Mmm. Lord Tyrell, be a good man. Fetch my quill and paper.",6,4,12
5753,tywin, m,tywin," Tyrion of the House Lannister, you stand accused by the Queen Regent of regicide. Did you kill King Joffrey?",6,4,19
5754,tywin, m,tywin," Did your wife, the Lady Sansa?",6,4,6
5755,tywin, m,tywin," How would you say he died, then?",6,4,7
5756,tywin, m,tywin, So you would blame the bakers?,6,4,6
5757,tywin, m,tywin, Silence.,6,4,1
5758,tywin, m,tywin," Silence! You will not speak unless called upon. You're dismissed, Ser Meryn.",6,4,12
5759,tywin, m,tywin, By whom?,6,4,2
5760,tywin, m,tywin," Grand Maester, you examined King Joffrey's corpse. Was it without question poison that killed him?",6,4,15
5761,tywin, m,tywin, Was this one of the poisons stolen from your store?,6,4,10
5762,tywin, m,tywin," Thank you, Your Grace, for the courage of your testimony.",6,4,10
5763,tywin, m,tywin, One.,6,4,1
5764,tywin, m,tywin, We will adjourn for now.,6,4,5
5765,tywin, m,tywin, Toll the bells in an hour's time.,6,4,7
5766,tywin, m,tywin, I've condemned no one. The trial is not over.,6,4,9
5767,tywin, m,tywin, I know nothing of the sort.,6,4,6
5768,tywin, m,tywin, He killed his king.,6,4,4
5769,tywin, m,tywin,  It won't be murder. It'll be justice.,6,4,7
5770,tywin, m,tywin," I'm performing my sworn duty as Hand of the King. If Tyrion is found guilty, he will be punished accordingly.",6,4,20
5771,tywin, m,tywin,"  No, he'll be punished accordingly.",6,4,5
5772,tywin, m,tywin, I'm well aware of your oath.,6,4,6
5773,tywin, m,tywin, What happens to my dynasty if I spare the life of my grandson's killer?,6,4,14
5774,tywin, m,tywin, Done.,6,4,1
5775,tywin, m,tywin," When the testimony's concluded and a guilty verdict rendered, Tyrion will be given the chance to speak. He'll plead for mercy. I'll allow him to join the Night's Watch. In three days' time, he'll depart for Castle Black and live out his days at the Wall. You'll remove your white cloak immediately. You will leave King's Landing to assume your rightful place at Casterly Rock. You will marry a suitable woman and father children named Lannister. And you'll never turn your back on your family again.",6,4,86
5776,tywin, m,tywin, And you have mine.,6,4,4
5777,tywin, m,tywin, The crown may call its next witness.,6,4,7
5778,tywin, m,tywin, State your name.,6,4,3
5779,tywin, m,tywin, Do you swear by all the gods that your testimony will be true and honest?,6,4,15
5780,tywin, m,tywin, Do you know this man?,6,4,5
5781,tywin, m,tywin, How do you know him?,6,4,5
5782,tywin, m,tywin, This man stands accused of murdering King Joffrey. What do you know of this?,6,4,14
5783,tywin, m,tywin, Silence! Continue.,6,4,2
5784,tywin, m,tywin, How did you come to be in his service?,6,4,9
5785,tywin, m,tywin, Silence. Silence!,6,4,2
5786,tywin, m,tywin, You wish to confess?,6,4,4
5787,tywin, m,tywin, Tyrion. Do you wish to confess?,6,4,6
5788,tywin, m,tywin, You admit you poisoned the king?,6,4,6
5789,tywin, m,tywin, You are not on trial for being a dwarf.,6,4,9
5790,tywin, m,tywin, Have you nothing to say in your defense?,6,4,8
5791,tywin, m,tywin, Ser Meryn. Ser Meryn. Escort the prisoner back to his cell.,6,4,11
5792,tywin, m,tywin, The battle is over. We have won.,9,2,7
5793,tywin, m,tywin, Surrender the Iron Throne?,8,2,4
5794,tywin, m,tywin," No, a king who runs will not be king for long. He's a Lannister. He'll stand and fight. Stannis, two days from the capital and the wolf at my doorstep.",8,2,30
5795,tywin, m,tywin," Ha! The last time the scouts assured us of Stark's movement, he lured us into a trap. Which is why my son is his prisoner.",8,2,25
5796,tywin, m,tywin, He's a boy and he's never lost a battle. He'll risk anything at any time because he doesn't know enough to be afraid.,8,2,23
5797,tywin, m,tywin," We'll ride at nightfall. I want a full night's march before he knows we're on the move. Clegane, you'll maintain a garrison here at Harrenhal. Track down this brotherhood and destroy them. The girl has proven herself a good servant. She'll stay on with you. See that he doesn't get drunk in the evenings. He's poor company when he's sober, but he's better at his work.",8,2,66
5798,tywin, m,tywin," Thank you, Your Grace.",10,2,4
5799,tywin, m,tywin, The Starks understand winter better than we ever will. The cold won't beat them.,5,2,14
5800,tywin, m,tywin," And I'm sure if those same spies snuck into our own encampments, they would report growing discontent amongst the Southern lords. This is war, no one's content. We've underestimated the Stark boy for too long. He has a good mind for warfare, his men worship him. And as long as he keeps winning battles, they'll keep believing he is King in the North. You've been waiting for him to fail. He is not going to fail, not without our help. So how do we stop him?",5,2,86
5801,tywin, m,tywin," Yes, I think you would, Reginald. And because you're my cousin, I might even let you wake from that sleep. Go, I'm sure your wife must miss you.",5,2,28
5802,tywin, m,tywin," Well, then you'd better start riding. Go, before I change my mind and send her your head.",5,2,17
5803,tywin, m,tywin," If your name wasn't Lannister, you'd be scrubbing out pots in the cook's tent. Go!",5,2,15
5804,tywin, m,tywin," Not wine, water. We'll be here for some time. Girl, where are you from?",5,2,14
5805,tywin, m,tywin, And who are the Lords of Maidenpool? Remind me.,5,2,9
5806,tywin, m,tywin, And what is their sigil?,5,2,5
5807,tywin, m,tywin," A red salmon. I think a Maidenpool girl would remember that. You're a Northerner, aren't you?",5,2,16
5808,tywin, m,tywin," Good. One more time, where are you from?",5,2,8
